5.999999999999999778e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,-2.026820517486264406e-01,-1.960796558291790503e-01,-1.000000000000000056e-01,-8.788830203325245782e-02,3.000000000000000444e-01,-1.700000000000000178e+00,7.814684334070056901e-03,-1.000000000000000056e-01,1.000000000000000056e-01,-1.000000000000000056e-01,1.000000000000000056e-01,0.000000000000000000e+00
5.999999999999999778e-01,-2.053641034972528701e-01,-1.921593116583580896e-01,-1.954089303502374309e-01,-1.146286238027320603e-01,4.000000000000000222e-01,-1.800000000000000266e+00,9.786931749510695278e-03,-2.000000000000000111e-01,2.000000000000000111e-01,-2.000000000000000111e-01,2.000000000000000111e-01,0.000000000000000000e+00
5.999999999999999778e-01,-2.080461552458792995e-01,-1.882389674875371288e-01,-2.746174472913559539e-01,-9.886986728118415946e-02,5.000000000000000000e-01,-1.900000000000000355e+00,1.003923875614848131e-02,-3.000000000000000444e-01,3.000000000000000444e-01,-3.000000000000000444e-01,3.000000000000000444e-01,0.000000000000000000e+00
6.002456876925155171e-01,-2.105972078337779441e-01,-1.843435955803449100e-01,-3.400947896813657501e-01,-5.771355856339832613e-02,5.529651989026821424e-01,-2.000000000000000444e+00,1.030601604942914598e-02,-4.000000000000000222e-01,4.000000000000000222e-01,-3.920345463900231087e-01,4.000000000000000222e-01,0.000000000000000000e+00
6.013309385510725580e-01,-2.127015005772878442e-01,-1.805338324746342815e-01,-3.942044402808823067e-01,-4.319109170159207700e-03,5.606694730321055697e-01,-2.071287103518400396e+00,1.005656470678490712e-02,-5.000000000000000000e-01,5.000000000000000000e-01,-4.568495711862805564e-01,5.000000000000000000e-01,0.000000000000000000e+00
6.030064363051962362e-01,-2.144950567275160647e-01,-1.767855340354810012e-01,-4.390921940386099398e-01,5.277193040673911623e-02,5.422367436025660181e-01,-2.118603513364314406e+00,9.411985538188814143e-03,-5.999999999999999778e-01,5.999999999999999778e-01,-5.025281703157432611e-01,5.999999999999999778e-01,0.000000000000000000e+00
6.050980876706623102e-01,-2.160728012940122955e-01,-1.730814860248347520e-01,-4.764652634605267001e-01,1.096023327042149748e-01,5.078050773450033528e-01,-2.148349171693009652e+00,8.566704519400903869e-03,-6.999999999999999556e-01,6.999999999999999556e-01,-5.347146313090543890e-01,6.999999999999999556e-01,0.000000000000000000e+00
6.074782973809914610e-01,-2.175042252284959121e-01,-1.694089652985520944e-01,-5.076837905792298544e-01,1.643372729899714724e-01,4.632622317069443052e-01,-2.164772203188211730e+00,7.643950902047410775e-03,-7.999999999999999334e-01,7.999999999999999334e-01,-5.575457270162776924e-01,7.999999999999999334e-01,0.000000000000000000e+00
6.100490684176574918e-01,-2.188425950463566694e-01,-1.657582310589733043e-01,-5.338399819879713348e-01,2.161369628944607713e-01,4.123365070606441196e-01,-2.170930578369235864e+00,6.719480737929308702e-03,-8.999999999999999112e-01,8.999999999999999112e-01,-5.741986239327896424e-01,8.999999999999999112e-01,0.000000000000000000e+00
6.127304671161575289e-01,-2.201312232795036850e-01,-1.621214525160616371e-01,-5.558176254289676210e-01,2.646423419216701323e-01,3.575322843806565398e-01,-2.169114644951360749e+00,5.837715802948086757e-03,-9.999999999999998890e-01,9.999999999999998890e-01,-5.872648556024716582e-01,9.999999999999998890e-01,0.000000000000000000e+00
6.154524569957997571e-01,-2.214078949780494687e-01,-1.584919362730735914e-01,-5.743371244454824609e-01,3.096795933808095258e-01,3.006919192317725198e-01,-2.161116088303429716e+00,5.022650260106386981e-03,-1.099999999999999867e+00,1.099999999999999867e+00,-5.990150784519658878e-01,1.099999999999999867e+00,0.000000000000000000e+00
6.181493065374232820e-01,-2.227078899966525860e-01,-1.548635954891967315e-01,-5.899894941713690333e-01,3.510354317862944273e-01,2.434619942866453612e-01,-2.148472347657568449e+00,4.285183535365295199e-03,-1.199999999999999956e+00,1.199999999999999956e+00,-6.115803775235416628e-01,1.199999999999999956e+00,0.000000000000000000e+00
6.207581661625469760e-01,-2.240647558442821485e-01,-1.512308024591711431e-01,-6.032603671373355514e-01,3.882283886537807316e-01,1.878185466429069805e-01,-2.132765903766204119e+00,3.628025298178235575e-03,-1.300000000000000044e+00,1.300000000000000044e+00,-6.269984023090063863e-01,1.300000000000000044e+00,0.000000000000000000e+00
6.232281057519980516e-01,-2.255054729727110074e-01,-1.475891619432339319e-01,-6.145413516562395762e-01,4.202999935328074477e-01,1.366436527752428187e-01,-2.115994542968182124e+00,3.048959087157906284e-03,-1.400000000000000133e+00,1.400000000000000133e+00,-6.469203608825934149e-01,1.400000000000000133e+00,0.000000000000000000e+00
6.255480329924788530e-01,-2.270355286003155892e-01,-1.439378880198170507e-01,-6.241252050677297269e-01,4.459361383618162256e-01,9.374986347932069697e-02,-2.100719328976500933e+00,2.543005185728123511e-03,-1.500000000000000222e+00,1.500000000000000222e+00,-6.717058777175302087e-01,1.500000000000000222e+00,0.000000000000000000e+00
6.277761632377927281e-01,-2.286232359300193195e-01,-1.402822023653020334e-01,-6.322026077976596881e-01,4.644228435348719541e-01,6.209522663653894992e-02,-2.089237246357013245e+00,2.103847565497304201e-03,-1.600000000000000311e+00,1.600000000000000311e+00,-6.994675497641966722e-01,1.600000000000000311e+00,0.000000000000000000e+00
6.300127513231218446e-01,-2.302145513214856609e-01,-1.366307879256572766e-01,-6.389070917104652247e-01,4.766753982374059007e-01,4.129711099168141553e-02,-2.082125723203974932e+00,1.724735559359509042e-03,-1.700000000000000400e+00,1.700000000000000400e+00,-7.269550097345799378e-01,1.700000000000000400e+00,0.000000000000000000e+00
6.323332952812595886e-01,-2.317690134657325873e-01,-1.329900309054610485e-01,-6.443826454605670051e-01,4.846016924145283289e-01,2.839439644299119464e-02,-2.078369437683578624e+00,1.398966037605143577e-03,-1.800000000000000488e+00,1.800000000000000488e+00,-7.517205319339052005e-01,1.800000000000000488e+00,0.000000000000000000e+00
6.349594059365226695e-01,-2.332852996766011100e-01,-1.294644512322123131e-01,-6.487952107980843319e-01,4.898536508989809191e-01,2.042804954275283941e-02,-2.076693387423062198e+00,1.120103152425904261e-03,-1.900000000000000577e+00,1.900000000000000577e+00,-7.727071467463662024e-01,1.893872113416904757e+00,0.000000000000000000e+00
6.377918308599910269e-01,-2.346615700794668080e-01,-1.261103309303154285e-01,-6.523440623327070309e-01,4.934712746490884094e-01,1.544307309624062124e-02,-2.076209794487594351e+00,8.821758114856107121e-04,-1.993934681568882539e+00,2.000000000000000444e+00,-7.894687020575591463e-01,1.979215042155830551e+00,0.000000000000000000e+00
6.405930322816134614e-01,-2.357788340238035074e-01,-1.229399835308756656e-01,-6.552087773685736360e-01,4.960830548546708019e-01,1.223694715012476480e-02,-2.076367688059359118e+00,6.796312611618276090e-04,-2.074541627387096465e+00,2.100000000000000533e+00,-8.021830398077809399e-01,2.056289751501748864e+00,0.000000000000000000e+00
6.433789436622976421e-01,-2.366709486633286896e-01,-1.199447276887875280e-01,-6.575268222967791676e-01,4.980671086159496053e-01,1.008808569605073625e-02,-2.076843152525182923e+00,5.074197315747034330e-04,-2.143202195708957980e+00,2.200000000000000622e+00,-8.115895557752742517e-01,2.125221624356040451e+00,0.000000000000000000e+00
6.461632733235463943e-01,-2.373680132342937121e-01,-1.171163491348484048e-01,-6.594145998663143438e-01,4.996369744082065356e-01,8.600192953845632246e-03,-2.077470049696630294e+00,3.611111866628118408e-04,-2.201158414768973781e+00,2.300000000000000711e+00,-8.183370656886180816e-01,2.186159435011699514e+00,0.000000000000000000e+00
6.488591929355125298e-01,-2.379030641627911946e-01,-1.144998568026450725e-01,-6.609698980139374624e-01,5.009209585758989114e-01,7.544923812789539053e-03,-2.078162475390954889e+00,2.368567242420177815e-04,-2.249495860797664726e+00,2.396822799219509470e+00,-8.229722359022784151e-01,2.239279958416178218e+00,0.000000000000000000e+00
6.511298487033571059e-01,-2.383227205200722232e-01,-1.122695572810553377e-01,-6.622674441810080248e-01,5.020005003482074235e-01,6.785005153424918806e-03,-2.078876621966755600e+00,1.313292061665239730e-04,-2.289243854200635031e+00,2.479335189359688219e+00,-8.259117042265053943e-01,2.284983823477613196e+00,0.000000000000000000e+00
