5.000000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.013074851627044026e-01,1.992790483127559464e-01,9.786654432611856594e-04,-1.135342762581135513e-02,4.224555405702008770e-02,-2.465881939434854189e-03,-1.541408100387960056e+00,3.557565163971067573e-04,-3.938317563844458830e-02,3.253222980027852679e-02,-1.818815300092168144e-02,1.133720716275520360e-02,0.000000000000000000e+00
5.023165332528157778e-01,2.122283318024132948e-01,9.151962361335842788e-03,-2.223045328395004128e-02,1.753047260183864253e-01,-8.711255857153925308e-02,-1.591184775403109875e+00,6.901506523152311796e-04,2.544896758844174545e-01,3.822078390871962994e-01,2.920418991405548392e-01,3.446556158309911910e-01,0.000000000000000000e+00
5.032419381376914691e-01,2.107793958447729543e-01,9.338177170251298759e-03,-3.284916247813239598e-02,1.856230491065799793e-01,-3.137277710101116918e-02,-1.658586334611605650e+00,1.005244831193086988e-03,2.040152613318071684e-01,3.830024439998045982e-01,2.565687848269839755e-01,3.304489205045624822e-01,0.000000000000000000e+00
5.041737418391839531e-01,2.063533040632610782e-01,7.888227188713044583e-03,-4.330268269856803881e-02,1.773569082903882488e-01,3.767396141923865654e-02,-1.720689776280688310e+00,1.301817460098669485e-03,8.187901548241079130e-02,3.124556251820053143e-01,1.495375674017813405e-01,2.447970732625687207e-01,0.000000000000000000e+00
5.050949179453082527e-01,2.015296604903022426e-01,6.202329596008135555e-03,-5.357701595937454375e-02,2.381186997749148992e-01,-4.652858676395813659e-02,-1.698551380114578180e+00,1.580620750965685281e-03,-4.966970341043523696e-02,2.318993668472127956e-01,3.292159801874078306e-02,1.493080654179734235e-01,0.000000000000000000e+00
5.060082189325200153e-01,1.965445577958126466e-01,4.413077779890637806e-03,-6.367788727597359366e-02,2.145217095541733510e-01,4.752784546170454177e-02,-1.770292838333600072e+00,1.842381400398307965e-03,-1.850054440531616051e-01,1.471079169955977761e-01,-8.760905293655046888e-02,4.971152587892696539e-02,0.000000000000000000e+00
5.069330603314166073e-01,1.912279802248696703e-01,2.445634506842763855e-03,-7.362762996150001849e-02,2.782142717204936777e-01,-5.020903622119048809e-02,-1.737510340708098511e+00,2.087801266059900480e-03,-3.285462777713649141e-01,5.471021322259181363e-02,-2.161577208200092526e-01,-5.767834372882245375e-02,0.000000000000000000e+00
5.078738674996108315e-01,1.856876431637825842e-01,3.635439745339349125e-04,-8.343353350618802622e-02,2.494454092798459033e-01,4.735011720071937574e-02,-1.807542419210049101e+00,2.317558038232409370e-03,-4.777791193541182091e-01,-4.254170157695254251e-02,-3.501395830446660806e-01,-1.701812378864623887e-01,0.000000000000000000e+00
5.088473587504265261e-01,1.798340336732167088e-01,-1.866632458664620620e-03,-9.311512778863920148e-02,3.081914551417973547e-01,-4.707099012712662872e-02,-1.773089279933459217e+00,2.532305905292533531e-03,-6.351427064917548604e-01,-1.461849645412927057e-01,-4.917223646427621997e-01,-2.896053063903403224e-01,0.000000000000000000e+00
5.098529703710386052e-01,1.737880302550341427e-01,-4.178950732296876636e-03,-1.026746091528953214e-01,2.798121388879820648e-01,4.272248946538820952e-02,-1.835705677435332195e+00,2.732676211996256776e-03,-7.977216332906557072e-01,-2.533341622400930859e-01,-6.379997978022673433e-01,-4.130559977285381823e-01,0.000000000000000000e+00
5.109024422144934352e-01,1.675070361052604373e-01,-6.585962033394992393e-03,-1.121264270360799453e-01,3.305175004968539110e-01,-4.060285517676543582e-02,-1.804268425338731330e+00,2.919278109598875959e-03,-9.667422629919787402e-01,-3.645824352708340044e-01,-7.900079365675851673e-01,-5.413167616952817562e-01,0.000000000000000000e+00
5.119934333380631308e-01,1.610814218194597525e-01,-9.040266896598767379e-03,-1.214709006194237551e-01,3.059005609546971427e-01,3.541320594973951935e-02,-1.856830966201259647e+00,3.092699196958958226e-03,-1.139991757975969966e+00,-4.778427541333306050e-01,-9.455718912326541714e-01,-6.722626208766964151e-01,0.000000000000000000e+00
