5.500000000000000444e-01,2.000000000000000111e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.477561697519089945e-01,2.008778432853608464e-01,1.982261770186880545e-01,-8.806698221063708962e-03,4.588816746440640276e-02,-2.629219438288987916e-03,-1.544886298353539855e+00,3.913318762247466475e-04,5.597008842323730748e-02,-6.340420415832843937e-02,1.959641913839286695e-02,-2.703053487348325290e-02,0.000000000000000000e+00
5.453131658812838678e-01,2.127868701767272885e-01,2.029541346792703427e-01,-1.721846538368269203e-02,1.664966633791150341e-01,-7.227077944010160127e-02,-1.597211909338619673e+00,7.592044419792822515e-04,3.869659805258819918e-01,1.374529901222605321e-01,3.109899327066847352e-01,2.134290379414415240e-01,0.000000000000000000e+00
5.427852022184369574e-01,2.124302548560566550e-01,2.001356698726461103e-01,-2.535313802953938558e-02,1.716156541113688927e-01,-1.717452110425371492e-03,-1.674222953555417615e+00,1.105904687248172435e-03,4.172025422788818716e-01,3.294365003707791506e-02,3.002468729777441059e-01,1.498993193381985278e-01,0.000000000000000000e+00
5.403183786789842458e-01,2.080443070013964779e-01,1.949616568149012408e-01,-3.336020877649377436e-02,1.910869508853809684e-01,2.240418049633778087e-03,-1.698970948460762020e+00,1.432278640716718333e-03,3.476696702107157089e-01,-1.680663437262411575e-01,1.907254930068719156e-01,-1.112216652241276860e-02,0.000000000000000000e+00
5.379080757787567668e-01,2.030496010997338008e-01,1.894999497214259199e-01,-4.123838829401936523e-02,2.132857645054854756e-01,-6.001658658399472955e-03,-1.714226682880586106e+00,1.739144668225442404e-03,2.626310611343237733e-01,-3.815618312443286309e-01,6.661460533731569655e-02,-1.855453754473402883e-01,0.000000000000000000e+00
5.355627577757685609e-01,1.976705035369399899e-01,1.838961171139408546e-01,-4.899940969150294590e-02,2.218295846360780199e-01,1.072056421905041856e-02,-1.740771976376055186e+00,2.027294114444425522e-03,1.674761723559071158e-01,-6.016966232257672242e-01,-6.655912264743557571e-02,-3.676613282224429069e-01,0.000000000000000000e+00
5.332855417683995958e-01,1.920667340962676495e-01,1.782495523042807728e-01,-5.664959883851186651e-02,2.515361214182262883e-01,-2.100292552256265849e-02,-1.740014624856056402e+00,2.297491949473664218e-03,6.607084822408280933e-02,-8.244363899543522001e-01,-2.048793167934502002e-01,-5.534862249368353027e-01,0.000000000000000000e+00
5.310700152806904217e-01,1.864567977193460069e-01,1.726828173166002345e-01,-6.418569314791003344e-02,2.404653831861679747e-01,3.370791100493360920e-02,-1.784894786916711107e+00,2.550477418162452360e-03,-3.614847561617241800e-02,-1.044689909453194510e+00,-3.430134910660427305e-01,-7.378248940033388381e-01,0.000000000000000000e+00
5.289014645069226583e-01,1.810695363573835426e-01,1.673140610882037915e-01,-7.159607099405242148e-02,2.935508066078375555e-01,-4.870523532621542223e-02,-1.756787713808489970e+00,2.786964690161187162e-03,-1.333793953014603129e-01,-1.257447482010478845e+00,-4.753977601366184969e-01,-9.154291171753351497e-01,0.000000000000000000e+00
