5.497679175714371112e-03,6.900231261187249505e-04,-1.946890696421680147e-04,2.723253130909841476e-04,-2.547358976774731845e-03,-6.571508631658153077e-03
1.088513920307406999e-02,1.363832199525176914e-03,-3.848979685168835933e-04,5.482430161418521937e-04,-5.044419138940802946e-03,-1.301145876574310439e-02
1.616430062030733278e-02,2.024096584808805950e-03,-5.713607408077027569e-04,8.055217630580133832e-04,-7.493388499423513094e-03,-1.932215864343053702e-02
2.133706576422097698e-02,2.671053759808542961e-03,-7.541402452442977833e-04,1.053653541187624543e-03,-9.893632506649614050e-03,-2.550597939127642252e-02
2.640530422726623111e-02,3.304937152893068410e-03,-9.332983632301348207e-04,1.296023087278647731e-03,-1.224549626914651565e-02,-3.156503726735415682e-02
3.137085341975646979e-02,3.925976210017213114e-03,-1.108896012046506644e-03,1.532887224662492524e-03,-1.454975517472512428e-02,-3.750153102942534872e-02
3.623551912242167078e-02,4.534396460769444734e-03,-1.280993157942826371e-03,1.764374020846944807e-03,-1.680720087825733275e-02,-4.331762929454253952e-02
4.100107602946526791e-02,5.130419583419815709e-03,-1.449648829112374238e-03,1.990388507542598280e-03,-1.901863956832100869e-02,-4.901550081243251367e-02
4.566926828228642238e-02,5.714263468978007278e-03,-1.614921128552679851e-03,2.210355674170072851e-03,-2.118491154560200179e-02,-5.459737885487563752e-02
5.024180999402794862e-02,6.286142284271379645e-03,-1.776867246809737694e-03,2.423044953028793969e-03,-2.330690419156319915e-02,-6.006562712054852593e-02
5.472038576510753621e-02,6.846266534053169900e-03,-1.935543474605280929e-03,2.627250571488608417e-03,-2.538550401590666805e-02,-6.542259659069599165e-02
5.910665118988726874e-02,7.394843122151126789e-03,-2.091005215346351809e-03,2.822663177351583067e-03,-2.742150944770300330e-02,-7.067044180735214398e-02
6.340223335463378296e-02,7.932075411667119033e-03,-2.243306997516452284e-03,3.009717069730484702e-03,-2.941564082324406998e-02,-7.581107246633392305e-02
6.760873132691903875e-02,8.458163284238333704e-03,-2.392502486947594136e-03,3.189102321511180175e-03,-3.136858214240761944e-02,-8.084630373922709057e-02
7.172771663660887365e-02,8.973303198370885872e-03,-2.538644498972616320e-03,3.361510341097878087e-03,-3.328100607374522013e-02,-8.577786978841731025e-02
7.576073374858426079e-02,9.477688246856684137e-03,-2.681785010457177557e-03,3.527656846470815424e-03,-3.515357087437449152e-02,-9.060746284586090882e-02
7.970930052733764259e-02,9.971508213284564076e-03,-2.821975171710889869e-03,3.688194317008193241e-03,-3.698692940621038650e-02,-9.533672968445977558e-02
